,playerID,targetPlayerID,playerPositionIDN,targetPositionIDN,ukupno
598,5335.0,2324.0,RB,LCB,3
599,1770.0,39650.0,LW,RW,2
600,22870.0,119758.0,CAM,LW,2
601,1790.0,206190.0,RCM,LB,1
602,5335.0,199175.0,RB,RCM,3
603,5335.0,78561.0,RB,CAM,1
604,5335.0,16507.0,RB,LCM,1
605,8570.0,206190.0,GK,LB,1
606,1790.0,16507.0,RCM,LCM,1
607,196633.0,39650.0,LB,RW,1
608,5335.0,119758.0,RB,LW,2
609,16520.0,124251.0,RW,GK,1
610,8570.0,119758.0,GK,LW,2
611,39442.0,2324.0,RCB,LCB,2
612,196633.0,11554.0,LB,ST,1
613,1802.0,124251.0,ST,GK,1
614,16520.0,2324.0,RW,LCB,2
615,5335.0,206190.0,RB,LB,3
616,22870.0,16507.0,CAM,LCM,1
617,39442.0,199175.0,RCB,RCM,1
618,1770.0,199175.0,LW,RCM,1
619,1770.0,2324.0,LW,LCB,2
620,1790.0,2324.0,RCM,LCB,2
621,8570.0,199175.0,GK,RCM,3
622,1770.0,97317.0,LW,RCB,3
623,199745.0,97317.0,LCM,RCB,4
624,1790.0,2122.0,RCM,RB,1
625,196633.0,119758.0,LB,LW,1
626,199745.0,206190.0,LCM,LB,2
627,1770.0,1693.0,LW,LCM,2
628,39442.0,1693.0,RCB,LCM,2
629,22870.0,97317.0,CAM,RCB,1
630,22870.0,1693.0,CAM,LCM,1
631,5335.0,2122.0,RB,RB,1
632,16520.0,78561.0,RW,CAM,1
633,16520.0,206190.0,RW,LB,1
634,5335.0,11554.0,RB,ST,1
635,1770.0,119758.0,LW,LW,1
636,8570.0,2324.0,GK,LCB,2
637,39442.0,206190.0,RCB,LB,1
638,16520.0,1693.0,RW,LCM,3
639,21022.0,1693.0,LCB,LCM,1
640,196633.0,1693.0,LB,LCM,1
641,8570.0,97317.0,GK,RCB,3
642,21022.0,78561.0,LCB,CAM,1
643,8570.0,97318.0,GK,LB,1
644,1802.0,119758.0,ST,LW,1
645,5335.0,97318.0,RB,LB,1
646,199745.0,97318.0,LCM,LB,1
647,196633.0,2003.0,LB,CAM,1
648,21022.0,2122.0,LCB,RB,1
649,199745.0,199175.0,LCM,RCM,1
650,22870.0,97318.0,CAM,LB,1
651,39442.0,11554.0,RCB,ST,1
652,16520.0,97317.0,RW,RCB,1
653,39442.0,1939.0,RCB,RCM,1
654,1770.0,55773.0,LW,RB,1
