,actionPosX1,actionPosX2,actionPosY1,actionPosY2
113,837.0,904.0,585.32,545.32
114,580.0,585.0,666.32,736.32
115,599.0,541.0,292.32,198.32
116,541.0,555.0,351.32,389.32
117,848.0,736.0,394.32,238.32
118,330.0,231.0,459.32,554.32
119,1288.0,1253.0,59.32,69.32
120,716.0,835.0,631.32,667.32
121,742.0,769.0,524.32,426.32
122,652.0,585.0,523.32,483.32
123,627.0,543.0,569.32,590.32
124,522.0,500.0,654.32,589.32
125,797.0,739.0,374.32,242.32
126,748.0,602.0,361.32,419.32
127,572.0,427.0,478.32,715.32
128,1049.0,1062.0,705.32,674.32
129,340.0,209.0,353.32,261.32
130,612.0,558.0,592.32,564.32
131,786.0,815.0,667.32,648.32
132,880.0,903.0,702.32,685.32
133,486.0,533.0,96.32,106.32
134,990.0,902.0,739.32,771.32
135,757.0,797.0,492.32,140.32
136,498.0,183.0,143.32,412.32
137,709.0,588.0,257.32,182.32
138,243.0,284.0,167.32,180.32
139,796.0,664.0,108.32,117.32
140,555.0,501.0,140.32,74.32
141,583.0,658.0,199.32,186.32
142,1027.0,855.0,113.32,223.32
143,738.0,853.0,517.32,356.32
144,746.0,686.0,147.32,101.32
145,727.0,857.0,301.32,121.32
146,336.0,374.0,41.32,103.32
147,350.0,414.0,56.32,92.32
148,716.0,1005.0,495.32,461.32
149,807.0,813.0,241.32,127.32
150,437.0,260.0,212.32,103.32
151,566.0,479.0,681.32,742.32
152,756.0,617.0,639.32,434.32
153,665.0,497.0,153.32,429.32
154,903.0,903.0,269.32,201.32
155,876.0,856.0,237.32,180.32
156,1002.0,483.0,322.32,109.32
157,725.0,491.0,449.32,601.32
158,385.0,184.0,146.32,479.32
159,897.0,831.0,214.32,175.32
160,970.0,963.0,693.32,744.32
161,605.0,450.0,631.32,711.32
162,540.0,759.0,642.32,687.32
163,823.0,1124.0,707.32,517.32
164,755.0,759.0,504.32,328.32
165,784.0,924.0,362.32,279.32
166,764.0,635.0,487.32,596.32
167,872.0,780.0,652.32,564.32
168,791.0,804.0,727.32,766.32
169,594.0,512.0,284.32,266.32
170,471.0,521.0,137.32,77.32
171,767.0,792.0,129.32,244.32
172,708.0,712.0,123.32,276.32
173,767.0,863.0,286.32,301.32
174,637.0,594.0,198.32,302.32
175,649.0,738.0,81.32,200.32
176,732.0,659.0,196.32,120.32
177,783.0,909.0,160.32,327.32
178,740.0,568.0,165.32,152.32
179,650.0,617.0,130.32,267.32
180,857.0,933.0,475.32,323.32
181,876.0,798.0,396.32,285.32
182,796.0,731.0,503.32,276.32
183,570.0,813.0,661.32,726.32
184,609.0,491.0,229.32,152.32
185,879.0,680.0,472.32,209.32
186,819.0,808.0,391.32,392.32
187,814.0,736.0,303.32,163.32
188,778.0,801.0,447.32,667.32
189,398.0,369.0,518.32,537.32
190,547.0,541.0,487.32,127.32
191,608.0,649.0,301.32,523.32
192,1080.0,1086.0,517.32,619.32
193,1090.0,1112.0,551.32,686.32
194,647.0,736.0,297.32,433.32
195,588.0,533.0,270.32,269.32
196,633.0,616.0,252.32,121.32
197,824.0,794.0,320.32,241.32
198,735.0,832.0,230.32,565.32
199,739.0,686.0,488.32,509.32
200,738.0,302.0,198.32,561.32
201,546.0,250.0,221.32,477.32
202,932.0,736.0,587.32,370.32
203,749.0,632.0,313.32,651.32
204,562.0,482.0,279.32,99.32
205,831.0,879.0,312.32,559.32
206,779.0,650.0,282.32,124.32
207,511.0,525.0,518.32,640.32
208,527.0,480.0,266.32,381.32
209,1019.0,918.0,616.32,633.32
210,911.0,751.0,393.32,564.32
211,616.0,508.0,166.32,82.32
212,614.0,480.0,224.32,438.32
213,394.0,454.0,593.32,476.32
214,828.0,846.0,510.32,324.32
215,610.0,608.0,441.32,424.32
216,417.0,331.0,665.32,547.32
217,834.0,834.0,426.32,320.32
